Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real,usx,usy,usz
3784,-0.03740130322038338,-0.05922519592211636,-0.019431479372723406,-0.00027197351994681326,-0.0004765430934785643,-0.00015084577514516272,0.9999998380913052,-0.00032647552973512497,-0.0005167819303880161,-0.00016974030376228972,0.9999997987691769,-5.8501306099754696e-05,5.077234177696663e-06,1.0303800014183498e-05,-0.0004701844329742256,-0.0004092590359522472,-0.00040761447299871544,-0.03115764294966406,-0.054612516692662344,-0.017270805974817196,-0.031,-0.019,-0.01
3786,-0.018658507979647753,-0.04002515153354879,-0.007866844564771831,-0.00029976605477458453,-0.0004503643751210614,-0.00011710901048132679,0.9999998467988491,-0.00016285016668789507,-0.0003492741481713428,-6.870803734975729e-05,0.9999999233832961,-5.39565160441364e-06,4.138833752959274e-05,5.4007726045789245e-05,0.00021260018895766597,0.00025965706567424973,0.00027307634466725646,-0.03434462653155695,-0.051611977720311786,-0.013404237278456025,-0.013,-0.0098,0.00072
3788,0.009035912217756226,-0.014171449118173085,0.007387999626944597,-0.0002981534069374259,-0.00040265359982982963,-7.130548442316693e-05,0.999999871945068,7.886118197084676e-05,-0.00012366413862844697,6.448221029015714e-05,0.9999999871650697,2.5806732192261262e-05,6.72592452297137e-05,4.4110361416909315e-05,-0.0007092975336624915,-0.0006641735297236376,-0.0006813989273158327,-0.03416258237251376,-0.04614313904489891,-0.00815725124571202,0.0086,0.00043,0.0086
3790,-0.0399458639091661,-0.04434747974078149,-0.008995252796719321,-0.0002937102644671994,-0.0003465503814511782,-5.84482115098943e-05,0.9999998951104546,-0.0003486237688936053,-0.00038697736983271886,-7.863328575815378e-05,0.9999998612633852,-1.1852365975425208e-05,4.904061374154391e-05,-1.6504598705309955e-05,0.0002361800082381405,0.00029432488994484074,0.00022510907455430205,-0.03365440251598157,-0.03971371468116007,-0.006686008849816699,-0.028,-0.011,-0.0069
3792,-0.044630797881225065,-0.041996622647325045,-0.011405948082566304,-0.000276107875057011,-0.0002824453777498863,-5.727883571202755e-05,0.9999999203540892,-0.00038951362627009044,-0.0003664508652696516,-9.967839913547066e-05,0.9999998520285467,2.34003493293846e-05,6.167888039666832e-05,9.713601961319732e-06,5.4931631328618046e-05,8.981958421926134e-05,3.312984775155519e-05,-0.03163778211981734,-0.03236766760118236,-0.00655473515313,-0.028,-0.0089,-0.0057
3794,-0.027243120356116535,-0.02499545749276873,-0.00437905845560171,-0.00022035323194844364,-0.00020514278471076548,-3.165293897552645e-05,0.9999999541794903,-0.0002377494018908941,-0.00021811742243764418,-3.8266349726648136e-05,0.9999999472178478,6.799883324455695e-05,7.803247275453782e-05,3.3840547305131975e-05,0.00041125054012344656,0.0004194803319958945,0.00037278958414420696,-0.02524987808545754,-0.023508430361780446,-0.0036219797834704773,-0.012,-0.0022,0.00077
3796,-0.036988845593149786,-0.029612606429659155,-0.008223102253808038,-0.00013713895965639832,-0.00012059358190689618,1.3748526969460883e-07,0.9999999833250374,-0.0003228070979964102,-0.0002583955608027748,-7.184351294605795e-05,0.9999999119329069,7.529621502945833e-05,7.37952285346206e-05,2.0758075785170437e-05,0.0008376236569502676,0.0008320543478890383,0.0007732356377310957,-0.015714969482231198,-0.013819004302230872,1.764977583110652e-05,-0.018,-0.004,-0.0028
3798,-0.015030657054922961,-0.012038571710013784,-0.0007347065761260072,-3.320721382939798e-05,-3.221825385505772e-05,3.2227881658391776e-05,0.9999999984103143,-0.000131167899641997,-0.00010505551470757588,-6.425304255098299e-06,0.9999999858585181,0.00010610453762553953,8.313244109823181e-05,3.308347064134046e-05,0.00023699575065437253,0.00021146220949322582,0.00015769890639952543,-0.00380538539167744,-0.0036918172993620512,0.003693165806738077,-0.0002,0.0023,0.0028
3800,0.03031437376680255,0.02197029482716254,0.015382171815970451,8.340552436281773e-05,5.693841273290791e-05,6.145466316637922e-05,0.99999999301243,0.0002645170696964392,0.00019176249241665888,0.00013418404458381863,0.9999999376262524,0.00012345683088429708,9.255756975900156e-05,2.4521084478763484e-05,-0.0005795848246256379,-0.000608979193777631,-0.0006750583898685659,0.009557970078512277,0.0065240740948579274,0.007042729868659178,0.032,0.014,0.011
3802,0.05701607054324621,0.04268598663855372,0.021606263384257078,0.0001786891360498582,0.0001350434255930433,5.810009728328216e-05,0.9999999732289219,0.0004974887788862568,0.00037259925916814093,0.0001883648365351278,0.9999997890966754,8.78208125081301e-05,7.949646783955475e-05,-2.1746884504888225e-05,-8.04606523934463e-05,-8.547359320963182e-05,-0.00018225488894367138,0.020477166405020605,0.015473646775673318,0.006660545992120322,0.047,0.02,0.01
3804,0.027596297842477493,0.02348861653882996,0.0023831832606253187,0.0002204688572400201,0.0001897939079709785,1.2291048536750177e-05,0.9999999576103419,0.0002408188589733118,0.00020498184869287509,2.0747833081618463e-05,0.9999999497791219,5.926270889714825e-06,3.7905769651877404e-05,-6.490694206593671e-05,0.0005806006309497495,0.0006115193502466049,0.0005072299384506982,0.02526413895098127,0.021748468888949615,0.0014132453847748507,0.019,0.01,-0.005
3806,0.008681147371415544,0.013408593196108091,-0.010283092166241153,0.0002174031664789419,0.00022269316969093512,-2.986334757568685e-05,0.9999999511258967,7.576780164435205e-05,0.00011700525036638809,-8.97457713183441e-05,0.9999999862573541,-2.915785492383725e-05,1.5131994043663275e-05,-2.6307374749299833e-05,-0.0013930919916762105,-0.001352037684701878,-0.0013978915627440647,0.02491180774686024,0.025519501068588947,-0.0034165398714139966,0.0031,0.0054,-0.0086
3808,-0.010213387084234592,0.003174602409862439,-0.016720720846194137,0.00019929424339632787,0.0002428015331784669,-2.1859441462200514e-05,0.9999999504256912,-8.912457270115767e-05,2.771663711311353e-05,-0.00014591334569673573,0.9999999849989469,-4.107209405073271e-05,-5.715247727240582e-07,2.7830644909964406e-05,-0.0007957871722306619,-0.0007603486016793999,-0.0007387575172852693,0.02283683202553586,0.02782350514874849,-0.0024993626829328966,-0.011,0.00098,-0.007
3810,-0.016786677994510252,0.0008484814017355334,-0.012612285048656663,0.00018673521339435483,0.00025641985164540223,3.56367890238605e-05,0.9999999490544181,-0.00014649058437312044,7.420520202393285e-06,-0.00011006186406287869,0.9999999831859152,-2.7194591855648188e-05,-4.915527363046802e-06,6.842993135796574e-05,0.0005881797249455822,0.0006051376271693133,0.000671262045184216,0.021399328584613846,0.029382787790281077,0.004089162489648251,-0.014,-9.1e-05,-0.00062
3812,0.009997351631238334,0.021759061171885953,0.00776776688581105,0.00019160605732020165,0.00026808601432299825,0.00011415018180585592,0.99999993919337,8.723047778167821e-05,0.00018988954142217218,6.776998622640983e-05,0.9999999758700171,6.960470670618898e-06,5.412843342845956e-06,7.579557775905113e-05,-0.00045716750641849527,-0.00046053404822814096,-0.00039296439800324325,0.021959945924339367,0.030717887606682256,0.013086534709038214,0.0074,0.0074,0.012
3814,0.06878870320669127,0.06564708448502103,0.03900416720622328,0.00020162227633842438,0.0002745642473373655,0.00015999904234499274,0.9999999291816165,0.0006000995163076247,0.0005730830421525256,0.00034003155003245467,0.9999995979173902,2.725685434723782e-05,1.8344963379919176e-05,2.3650735436817293e-05,0.0004715604425315579,0.0004677842319097955,0.00047902701711403765,0.023109247462859715,0.031459047856128824,0.018340885074736902,0.049,0.022,0.025
3816,-0.0051142264585380655,0.01121789785196715,0.0011297956295755157,0.0001740472360366157,0.00026172285623169464,0.00011028859930805568,0.999999944522564,-4.463101014132226e-05,9.789418605380131e-05,9.86369578973514e-06,0.9999999941637544,-7.567292401471156e-05,-3.896284245237412e-05,-0.00011906982543366217,-0.0003298152261415381,-0.0002966981895313463,-0.000381539486926757,0.019947653841289572,0.029989030200032,0.01264336356156758,-0.011,0.00071,-0.011
